miRNet_id,miRBase_acc,miRNA_ID,TF_gene,TF_gene_entrez,TF_gene_embl,TF_action_type,PMID
miRNet-hsatf-908,MI0000471,hsa-mir-126,KLF2,10365,ENSG00000127528,Activation,20364122
miRNet-hsatf-909,MI0000471,hsa-mir-126,KLF2,10365,ENSG00000127528,Activation,25031325
miRNet-hsatf-910,MI0000459,hsa-mir-143,KLF2,10365,ENSG00000127528,Activation,22327366
miRNet-hsatf-911,MI0000461,hsa-mir-145,KLF2,10365,ENSG00000127528,Activation,22327366
miRNet-hsatf-912,MI0000479,hsa-mir-150,KLF2,10365,ENSG00000127528,Activation,25248747
miRNet-hsatf-913,MI0000479,hsa-mir-150,KLF2,10365,ENSG00000127528,Activation,26644403
miRNet-hsatf-914,MI0000439,hsa-mir-23b,KLF2,10365,ENSG00000127528,Activation,24855060
miRNet-hsatf-915,MI0000439,hsa-mir-23b,KLF2,10365,ENSG00000127528,Activation,25031325
miRNet-hsatf-916,MI0000272,hsa-mir-182,KLF3,51274,ENSG00000109787,Repression(feedback),26314219
miRNet-hsatf-917,MI0000079,hsa-mir-23a,KLF3,51274,ENSG00000109787,Repression(feedback),23918807
miRNet-hsatf-918,MI0000081,hsa-mir-24-2,KLF3,51274,ENSG00000109787,Repression(feedback),23918807
miRNet-hsatf-919,MI0000085,hsa-mir-27a,KLF3,51274,ENSG00000109787,Repression(feedback),23918807
miRNet-hsatf-920,MI0000437,hsa-mir-1-2,KLF4,9314,ENSG00000136826,Activation,27991915
miRNet-hsatf-921,MI0000474,hsa-mir-134,KLF4,9314,ENSG00000136826,Repression,24440911
miRNet-hsatf-922,MI0000459,hsa-mir-143,KLF4,9314,ENSG00000136826,Repression,21673106
miRNet-hsatf-923,MI0000461,hsa-mir-145,KLF4,9314,ENSG00000136826,Repression(feedback),21673106
miRNet-hsatf-924,MI0000479,hsa-mir-150,KLF4,9314,ENSG00000136826,Activation,26644403
miRNet-hsatf-925,MI0000069,hsa-mir-15a,KLF4,9314,ENSG00000136826,Activation(feedback),23867820
miRNet-hsatf-926,MI0000272,hsa-mir-182,KLF4,9314,ENSG00000136826,Activation,28412746
miRNet-hsatf-927,MI0000273,hsa-mir-183,KLF4,9314,ENSG00000136826,Activation,28412746
miRNet-hsatf-928,MI0000737,hsa-mir-200a,KLF4,9314,ENSG00000136826,Activation,26341629
miRNet-hsatf-929,MI0000342,hsa-mir-200b,KLF4,9314,ENSG00000136826,Activation(feedback),26341629
miRNet-hsatf-930,MI0000650,hsa-mir-200c,KLF4,9314,ENSG00000136826,Regulation(feedback),25791170
miRNet-hsatf-931,MI0000490,hsa-mir-206,KLF4,9314,ENSG00000136826,Activation,25202123
miRNet-hsatf-932,MI0000077,hsa-mir-21,KLF4,9314,ENSG00000136826,Activation,25202123
miRNet-hsatf-933,MI0000089,hsa-mir-31,KLF4,9314,ENSG00000136826,Activation,27909734
miRNet-hsatf-934,MI0001641,hsa-mir-429,KLF4,9314,ENSG00000136826,Activation(feedback),26341629
miRNet-hsatf-935,MI0000098,hsa-mir-96,KLF4,9314,ENSG00000136826,Activation,28412746
miRNet-hsatf-936,MI0000457,hsa-mir-141,KLF5,688,ENSG00000102554,Activation,24126055
miRNet-hsatf-937,MI0000737,hsa-mir-200a,KLF5,688,ENSG00000102554,Activation,24126055
miRNet-hsatf-938,MI0000342,hsa-mir-200b,KLF5,688,ENSG00000102554,Activation,24126055
miRNet-hsatf-939,MI0000650,hsa-mir-200c,KLF5,688,ENSG00000102554,Activation,24126055
miRNet-hsatf-940,MI0001641,hsa-mir-429,KLF5,688,ENSG00000102554,Activation,24126055
miRNet-hsatf-941,MI0000449,hsa-mir-132,KLF8,11279,ENSG00000102349,Repression,27294355
miRNet-hsatf-942,MI0000457,hsa-mir-141,KLF8,11279,ENSG00000102349,Repression,26025929
miRNet-hsatf-943,MI0000077,hsa-mir-21,KLF9,687,ENSG00000119138,Repression(feedback),25305446
miRNet-hsatf-944,MI0000477,hsa-mir-146a,KMT2A,4297,ENSG00000118058,Activation,24699235
miRNet-hsatf-945,MI0000681,hsa-mir-155,KMT2A,4297,ENSG00000118058,Activation,24699235
miRNet-hsatf-946,MI0000079,hsa-mir-23a,KMT2A,4297,ENSG00000118058,Activation,24824656
miRNet-hsatf-947,MI0000439,hsa-mir-23b,KMT2A,4297,ENSG00000118058,Activation(feedback),24824656
miRNet-hsatf-948,MI0000080,hsa-mir-24-1,KMT2A,4297,ENSG00000118058,Activation(feedback),24824656
miRNet-hsatf-949,MI0000081,hsa-mir-24-2,KMT2A,4297,ENSG00000118058,Activation(feedback),24824656
miRNet-hsatf-950,MI0000085,hsa-mir-27a,KMT2A,4297,ENSG00000118058,Activation(feedback),24824656
miRNet-hsatf-951,MI0000440,hsa-mir-27b,KMT2A,4297,ENSG00000118058,Activation(feedback),24824656
miRNet-hsatf-952,MI0003188,hsa-mir-503,LAMTOR5,10542,ENSG00000134248,Repression,24464787
miRNet-hsatf-953,MI0000443,hsa-mir-124-1,LEF1,51176,ENSG00000138795,Activation,26071557
miRNet-hsatf-954,MI0000444,hsa-mir-124-2,LEF1,51176,ENSG00000138795,Activation,26071557
miRNet-hsatf-955,MI0000445,hsa-mir-124-3,LEF1,51176,ENSG00000138795,Activation,26071557
miRNet-hsatf-956,MI0000479,hsa-mir-150,LEF1,51176,ENSG00000138795,Activation,27285761
miRNet-hsatf-957,MI0000269,hsa-mir-181a-2,LEF1,51176,ENSG00000138795,Activation,26045991
miRNet-hsatf-958,MI0000272,hsa-mir-182,LEF1,51176,ENSG00000138795,Activation,24335145
miRNet-hsatf-959,MI0000273,hsa-mir-183,LEF1,51176,ENSG00000138795,Activation,24335145
miRNet-hsatf-960,MI0000749,hsa-mir-30e,LEF1,51176,ENSG00000138795,Activation,20372961
miRNet-hsatf-961,MI0000780,hsa-mir-372,LEF1,51176,ENSG00000138795,Activation,22020335
miRNet-hsatf-962,MI0000781,hsa-mir-373,LEF1,51176,ENSG00000138795,Activation,22020335
miRNet-hsatf-963,MI0000098,hsa-mir-96,LEF1,51176,ENSG00000138795,Activation,24335145
miRNet-hsatf-964,MI0000114,hsa-mir-107,LIN28A,79727,ENSG00000131914,Repression(feedback),19703396
miRNet-hsatf-965,MI0000459,hsa-mir-143,LIN28A,79727,ENSG00000131914,Repression,19703396
miRNet-hsatf-966,MI0000479,hsa-mir-150,LIN28A,79727,ENSG00000131914,Repression,23079661
miRNet-hsatf-967,MI0000650,hsa-mir-200c,LIN28A,79727,ENSG00000131914,Repression,19703396
miRNet-hsatf-968,MI0000778,hsa-mir-370,LIN28A,79727,ENSG00000131914,Repression(feedback),23728999
miRNet-hsatf-969,MI0000063,hsa-let-7b,LIN28B,389421,ENSG00000187772,Repression(feedback),21482675
miRNet-hsatf-970,MI0000064,hsa-let-7c,LIN28B,389421,ENSG00000187772,Repression(feedback),21482675
miRNet-hsatf-971,MI0000065,hsa-let-7d,LIN28B,389421,ENSG00000187772,Repression(feedback),21482675
miRNet-hsatf-972,MI0000066,hsa-let-7e,LIN28B,389421,ENSG00000187772,Repression(feedback),21482675
miRNet-hsatf-973,MI0000433,hsa-let-7g,LIN28B,389421,ENSG00000187772,Repression(feedback),19745602
miRNet-hsatf-974,MI0000433,hsa-let-7g,LIN28B,389421,ENSG00000187772,Repression(feedback),21482675
miRNet-hsatf-975,MI0000434,hsa-let-7i,LIN28B,389421,ENSG00000187772,Repression(feedback),21482675
miRNet-hsatf-976,MI0000458,hsa-mir-142,LMO2,4005,ENSG00000135363,Repression,17972953
miRNet-hsatf-977,MI0000453,hsa-mir-135a-2,LMX1A,4009,ENSG00000162761,Activation,27502145
miRNet-hsatf-978,MI0003193,hsa-mir-506,MAFB,9935,ENSG00000204103,Repression,27542202
miRNet-hsatf-979,MI0000071,hsa-mir-17,MAPK14,1432,ENSG00000112062,Regulation,22828869
miRNet-hsatf-980,MI0000072,hsa-mir-18a,MAPK14,1432,ENSG00000112062,Regulation(feedback),22828869
miRNet-hsatf-981,MI0000073,hsa-mir-19a,MAPK14,1432,ENSG00000112062,Regulation(feedback),22828869
miRNet-hsatf-982,MI0000076,hsa-mir-20a,MAPK14,1432,ENSG00000112062,Regulation,22828869
miRNet-hsatf-983,MI0000113,hsa-mir-106a,MAX,4149,ENSG00000125952,Activation,20080637
miRNet-hsatf-984,MI0000734,hsa-mir-106b,MAX,4149,ENSG00000125952,Activation,20080637
miRNet-hsatf-985,MI0000071,hsa-mir-17,MAX,4149,ENSG00000125952,Repression,21806958
miRNet-hsatf-986,MI0000072,hsa-mir-18a,MAX,4149,ENSG00000125952,Repression,21806958
miRNet-hsatf-987,MI0001518,hsa-mir-18b,MAX,4149,ENSG00000125952,Activation,20080637
miRNet-hsatf-988,MI0000487,hsa-mir-193a,MAX,4149,ENSG00000125952,Repression,21670079
miRNet-hsatf-989,MI0000073,hsa-mir-19a,MAX,4149,ENSG00000125952,Repression,21806958
miRNet-hsatf-990,MI0000074,hsa-mir-19b-1,MAX,4149,ENSG00000125952,Repression,21806958
miRNet-hsatf-991,MI0000075,hsa-mir-19b-2,MAX,4149,ENSG00000125952,Activation,20080637
miRNet-hsatf-992,MI0000076,hsa-mir-20a,MAX,4149,ENSG00000125952,Repression(feedback),21806958
miRNet-hsatf-993,MI0001519,hsa-mir-20b,MAX,4149,ENSG00000125952,Activation,20080637
miRNet-hsatf-994,MI0000082,hsa-mir-25,MAX,4149,ENSG00000125952,Activation,20080637
miRNet-hsatf-995,MI0000764,hsa-mir-363,MAX,4149,ENSG00000125952,Activation,20080637
miRNet-hsatf-996,MI0000093,hsa-mir-92a-1,MAX,4149,ENSG00000125952,Repression,21806958
miRNet-hsatf-997,MI0000094,hsa-mir-92a-2,MAX,4149,ENSG00000125952,Activation,20080637
miRNet-hsatf-998,MI0000095,hsa-mir-93,MAX,4149,ENSG00000125952,Activation,20080637
miRNet-hsatf-999,MI0000781,hsa-mir-373,MBD2,8932,ENSG00000134046,Regulation(feedback),22876037
miRNet-hsatf-1000,MI0000437,hsa-mir-1-2,MECOM,2122,ENSG00000085276,Regulation,20842122
miRNet-hsatf-1001,MI0000454,hsa-mir-137,MECP2,4204,ENSG00000169057,Regulation,20368621
miRNet-hsatf-1002,MI0000481,hsa-mir-184,MECP2,4204,ENSG00000169057,Repression(feedback),18203756
miRNet-hsatf-1003,MI0000651,hsa-mir-1-1,MEF2A,4205,ENSG00000068305,Activation(feedback),15951802
miRNet-hsatf-1004,MI0000437,hsa-mir-1-2,MEF2A,4205,ENSG00000068305,Activation(feedback),15951802
miRNet-hsatf-1005,MI0000079,hsa-mir-23a,MEF2A,4205,ENSG00000068305,Activation,26870816
miRNet-hsatf-1006,MI0000081,hsa-mir-24-2,MEF2A,4205,ENSG00000068305,Activation,26870816
miRNet-hsatf-1007,MI0000085,hsa-mir-27a,MEF2A,4205,ENSG00000068305,Activation(feedback),26870816
miRNet-hsatf-1008,MI0002465,hsa-mir-410,MEF2A,4205,ENSG00000068305,Regulation,23154418
miRNet-hsatf-1009,MI0001446,hsa-mir-424,MEF2A,4205,ENSG00000068305,Activation,25336633
miRNet-hsatf-1010,MI0001723,hsa-mir-433,MEF2A,4205,ENSG00000068305,Regulation,23154418
miRNet-hsatf-1011,MI0003188,hsa-mir-503,MEF2A,4205,ENSG00000068305,Activation,25336633
miRNet-hsatf-1012,MI0003560,hsa-mir-92b,MEF2A,4205,ENSG00000068305,Regulation,22899845
miRNet-hsatf-1013,MI0001446,hsa-mir-424,MEF2C,4208,ENSG00000081189,Activation,25336633
miRNet-hsatf-1014,MI0003188,hsa-mir-503,MEF2C,4208,ENSG00000081189,Activation,25336633
miRNet-hsatf-1015,MI0001150,hsa-mir-196b,MEIS1,4211,ENSG00000143995,Activation(feedback),24334453
miRNet-hsatf-1016,MI0000077,hsa-mir-21,MEIS1,4211,ENSG00000143995,Activation,24334453
miRNet-hsatf-1017,MI0000079,hsa-mir-23a,MEN1,4221,ENSG00000133895,Activation,24824656
miRNet-hsatf-1018,MI0000439,hsa-mir-23b,MEN1,4221,ENSG00000133895,Activation,24824656
miRNet-hsatf-1019,MI0000080,hsa-mir-24-1,MEN1,4221,ENSG00000133895,Activation(feedback),24824656
miRNet-hsatf-1020,MI0000081,hsa-mir-24-2,MEN1,4221,ENSG00000133895,Activation(feedback),24824656
miRNet-hsatf-1021,MI0000085,hsa-mir-27a,MEN1,4221,ENSG00000133895,Activation,24824656
miRNet-hsatf-1022,MI0000440,hsa-mir-27b,MEN1,4221,ENSG00000133895,Activation,24824656
miRNet-hsatf-1023,MI0000060,hsa-let-7a-1,MITF,4286,ENSG00000187098,Regulation,19056895
miRNet-hsatf-1024,MI0000065,hsa-let-7d,MITF,4286,ENSG00000187098,Regulation,19056895
miRNet-hsatf-1025,MI0000067,hsa-let-7f-1,MITF,4286,ENSG00000187098,Regulation,19056895
miRNet-hsatf-1026,MI0000434,hsa-let-7i,MITF,4286,ENSG00000187098,Regulation,19056895
miRNet-hsatf-1027,MI0000113,hsa-mir-106a,MITF,4286,ENSG00000187098,Regulation,19056895
miRNet-hsatf-1028,MI0000470,hsa-mir-125b-2,MITF,4286,ENSG00000187098,Regulation,19056895
miRNet-hsatf-1029,MI0000477,hsa-mir-146a,MITF,4286,ENSG00000187098,Regulation,19056895
miRNet-hsatf-1030,MI0000811,hsa-mir-148b,MITF,4286,ENSG00000187098,Regulation,19056895
miRNet-hsatf-1031,MI0001518,hsa-mir-18b,MITF,4286,ENSG00000187098,Regulation,19056895
miRNet-hsatf-1032,MI0000075,hsa-mir-19b-2,MITF,4286,ENSG00000187098,Regulation,19056895
miRNet-hsatf-1033,MI0000284,hsa-mir-204,MITF,4286,ENSG00000187098,Activation,26599548
miRNet-hsatf-1034,MI0001519,hsa-mir-20b,MITF,4286,ENSG00000187098,Regulation,19056895
miRNet-hsatf-1035,MI0000287,hsa-mir-211,MITF,4286,ENSG00000187098,Regulation,21072171
miRNet-hsatf-1036,MI0000298,hsa-mir-221,MITF,4286,ENSG00000187098,Activation,19056895
miRNet-hsatf-1037,MI0000298,hsa-mir-221,MITF,4286,ENSG00000187098,Repression,26236014
miRNet-hsatf-1038,MI0000299,hsa-mir-222,MITF,4286,ENSG00000187098,Activation,19056895
miRNet-hsatf-1039,MI0000299,hsa-mir-222,MITF,4286,ENSG00000187098,Repression,26236014
miRNet-hsatf-1040,MI0000087,hsa-mir-29a,MITF,4286,ENSG00000187098,Regulation,19056895
miRNet-hsatf-1041,MI0000105,hsa-mir-29b-1,MITF,4286,ENSG00000187098,Regulation,19056895
miRNet-hsatf-1042,MI0000764,hsa-mir-363,MITF,4286,ENSG00000187098,Activation,19056895
miRNet-hsatf-1043,MI0000094,hsa-mir-92a-2,MITF,4286,ENSG00000187098,Regulation,19056895
miRNet-hsatf-1044,MI0003560,hsa-mir-92b,MITF,4286,ENSG00000187098,Regulation,19056895
miRNet-hsatf-1045,MI0000287,hsa-mir-211,MMP9,4318,ENSG00000100985,Regulation,23183822
miRNet-hsatf-1046,MI0000071,hsa-mir-17,MNT,4335,ENSG00000070444,Repression,21806958
miRNet-hsatf-1047,MI0000072,hsa-mir-18a,MNT,4335,ENSG00000070444,Repression,21806958
miRNet-hsatf-1048,MI0000073,hsa-mir-19a,MNT,4335,ENSG00000070444,Repression(feedback),21806958
miRNet-hsatf-1049,MI0000074,hsa-mir-19b-1,MNT,4335,ENSG00000070444,Repression(feedback),21806958
miRNet-hsatf-1050,MI0000076,hsa-mir-20a,MNT,4335,ENSG00000070444,Repression,21806958
miRNet-hsatf-1051,MI0000093,hsa-mir-92a-1,MNT,4335,ENSG00000070444,Repression,21806958
miRNet-hsatf-1052,MI0000078,hsa-mir-22,MTA1,9112,ENSG00000182979,Activation(feedback),28231399
miRNet-hsatf-1053,MI0000457,hsa-mir-141,MUC1,4582,ENSG00000185499,Repression,24143167
miRNet-hsatf-1054,MI0000650,hsa-mir-200c,MUC1,4582,ENSG00000185499,Repression,24143167
miRNet-hsatf-1055,MI0000071,hsa-mir-17,MXI1,4601,ENSG00000119950,Repression(feedback),21806958
miRNet-hsatf-1056,MI0000072,hsa-mir-18a,MXI1,4601,ENSG00000119950,Repression,21806958
miRNet-hsatf-1057,MI0000073,hsa-mir-19a,MXI1,4601,ENSG00000119950,Repression,21806958
miRNet-hsatf-1058,MI0000074,hsa-mir-19b-1,MXI1,4601,ENSG00000119950,Repression,21806958
miRNet-hsatf-1059,MI0000076,hsa-mir-20a,MXI1,4601,ENSG00000119950,Repression(feedback),21806958
miRNet-hsatf-1060,MI0000093,hsa-mir-92a-1,MXI1,4601,ENSG00000119950,Repression,21806958
miRNet-hsatf-1061,MI0000457,hsa-mir-141,MYB,4602,ENSG00000118513,Activation,24067373
miRNet-hsatf-1062,MI0000459,hsa-mir-143,MYB,4602,ENSG00000118513,Activation,25616133
miRNet-hsatf-1063,MI0000253,hsa-mir-148a,MYB,4602,ENSG00000118513,Repression,21455217
miRNet-hsatf-1064,MI0000681,hsa-mir-155,MYB,4602,ENSG00000118513,Activation(feedback),21296997
miRNet-hsatf-1065,MI0000681,hsa-mir-155,MYB,4602,ENSG00000118513,Activation(feedback),26985867
miRNet-hsatf-1066,MI0000069,hsa-mir-15a,MYB,4602,ENSG00000118513,Activation(feedback),18818396
miRNet-hsatf-1067,MI0000737,hsa-mir-200a,MYB,4602,ENSG00000118513,Activation(feedback),24067373
miRNet-hsatf-1068,MI0000342,hsa-mir-200b,MYB,4602,ENSG00000118513,Activation(feedback),24067373
miRNet-hsatf-1069,MI0000650,hsa-mir-200c,MYB,4602,ENSG00000118513,Activation(feedback),24067373
miRNet-hsatf-1070,MI0001641,hsa-mir-429,MYB,4602,ENSG00000118513,Activation(feedback),24067373
miRNet-hsatf-1071,MI0000060,hsa-let-7a-1,MYC,4609,ENSG00000136997,Repression(feedback),21903590
miRNet-hsatf-1072,MI0000061,hsa-let-7a-2,MYC,4609,ENSG00000136997,Repression(feedback),21059911
miRNet-hsatf-1073,MI0000063,hsa-let-7b,MYC,4609,ENSG00000136997,Repression(feedback),19211792
miRNet-hsatf-1074,MI0000064,hsa-let-7c,MYC,4609,ENSG00000136997,Repression(feedback),19211792
miRNet-hsatf-1075,MI0000065,hsa-let-7d,MYC,4609,ENSG00000136997,Repression,19211792
miRNet-hsatf-1076,MI0000065,hsa-let-7d,MYC,4609,ENSG00000136997,Repression,21903590
miRNet-hsatf-1077,MI0000066,hsa-let-7e,MYC,4609,ENSG00000136997,Repression(feedback),19211792
miRNet-hsatf-1078,MI0000067,hsa-let-7f-1,MYC,4609,ENSG00000136997,Repression(feedback),21903590
miRNet-hsatf-1079,MI0000433,hsa-let-7g,MYC,4609,ENSG00000136997,Repression(feedback),19211792
miRNet-hsatf-1080,MI0000434,hsa-let-7i,MYC,4609,ENSG00000136997,Repression,19211792
miRNet-hsatf-1081,MI0000102,hsa-mir-100,MYC,4609,ENSG00000136997,Repression,21059911
miRNet-hsatf-1082,MI0000739,hsa-mir-101-2,MYC,4609,ENSG00000136997,Repression,24002871
miRNet-hsatf-1083,MI0000113,hsa-mir-106a,MYC,4609,ENSG00000136997,Activation,17943719
miRNet-hsatf-1084,MI0000113,hsa-mir-106a,MYC,4609,ENSG00000136997,Repression,20878079
miRNet-hsatf-1085,MI0000734,hsa-mir-106b,MYC,4609,ENSG00000136997,Repression(feedback),20878079
miRNet-hsatf-1086,MI0000734,hsa-mir-106b,MYC,4609,ENSG00000136997,Repression(feedback),23028803
miRNet-hsatf-1087,MI0000442,hsa-mir-122,MYC,4609,ENSG00000136997,Repression,24038073
miRNet-hsatf-1088,MI0000446,hsa-mir-125b-1,MYC,4609,ENSG00000136997,Repression,21059911
miRNet-hsatf-1089,MI0000446,hsa-mir-125b-1,MYC,4609,ENSG00000136997,Repression,23527180
miRNet-hsatf-1090,MI0000448,hsa-mir-130a,MYC,4609,ENSG00000136997,Activation(feedback),23528537
miRNet-hsatf-1091,MI0000457,hsa-mir-141,MYC,4609,ENSG00000136997,Regulation,20053927
miRNet-hsatf-1092,MI0000457,hsa-mir-141,MYC,4609,ENSG00000136997,Activation,28029649
miRNet-hsatf-1093,MI0000477,hsa-mir-146a,MYC,4609,ENSG00000136997,Repression,18066065
miRNet-hsatf-1094,MI0000477,hsa-mir-146a,MYC,4609,ENSG00000136997,Activation,24550252
miRNet-hsatf-1095,MI0000253,hsa-mir-148a,MYC,4609,ENSG00000136997,Repression(feedback),27906180
miRNet-hsatf-1096,MI0000479,hsa-mir-150,MYC,4609,ENSG00000136997,Regulation,23079661
miRNet-hsatf-1097,MI0000069,hsa-mir-15a,MYC,4609,ENSG00000136997,Repression(feedback),18066065
miRNet-hsatf-1098,MI0000069,hsa-mir-15a,MYC,4609,ENSG00000136997,Repression(feedback),19211792
miRNet-hsatf-1099,MI0000070,hsa-mir-16-1,MYC,4609,ENSG00000136997,Repression,18066065
miRNet-hsatf-1100,MI0000070,hsa-mir-16-1,MYC,4609,ENSG00000136997,Repression,19211792
miRNet-hsatf-1101,MI0000071,hsa-mir-17,MYC,4609,ENSG00000136997,Activation(feedback),17943719
miRNet-hsatf-1102,MI0000071,hsa-mir-17,MYC,4609,ENSG00000136997,Activation(feedback),19066217
miRNet-hsatf-1103,MI0000071,hsa-mir-17,MYC,4609,ENSG00000136997,Regulation(feedback),20008931
miRNet-hsatf-1104,MI0000071,hsa-mir-17,MYC,4609,ENSG00000136997,Activation(feedback),20643754
miRNet-hsatf-1105,MI0000071,hsa-mir-17,MYC,4609,ENSG00000136997,Repression(feedback),20878079
miRNet-hsatf-1106,MI0000481,hsa-mir-184,MYC,4609,ENSG00000136997,Repression(feedback),27431728
miRNet-hsatf-1107,MI0000072,hsa-mir-18a,MYC,4609,ENSG00000136997,Activation,17943719
miRNet-hsatf-1108,MI0000072,hsa-mir-18a,MYC,4609,ENSG00000136997,Activation,19066217
miRNet-hsatf-1109,MI0001518,hsa-mir-18b,MYC,4609,ENSG00000136997,Activation,23681229
miRNet-hsatf-1110,MI0000489,hsa-mir-195,MYC,4609,ENSG00000136997,Repression,18066065
miRNet-hsatf-1111,MI0000238,hsa-mir-196a-1,MYC,4609,ENSG00000136997,Repression(feedback),26180042
miRNet-hsatf-1112,MI0000073,hsa-mir-19a,MYC,4609,ENSG00000136997,Activation,17943719
miRNet-hsatf-1113,MI0000073,hsa-mir-19a,MYC,4609,ENSG00000136997,Activation,19066217
miRNet-hsatf-1114,MI0000073,hsa-mir-19a,MYC,4609,ENSG00000136997,Regulation,20008931
miRNet-hsatf-1115,MI0000650,hsa-mir-200c,MYC,4609,ENSG00000136997,Activation,28029649
miRNet-hsatf-1116,MI0000076,hsa-mir-20a,MYC,4609,ENSG00000136997,Activation(feedback),17943719
miRNet-hsatf-1117,MI0000076,hsa-mir-20a,MYC,4609,ENSG00000136997,Activation(feedback),19066217
miRNet-hsatf-1118,MI0000076,hsa-mir-20a,MYC,4609,ENSG00000136997,Repression(feedback),20878079
miRNet-hsatf-1119,MI0001519,hsa-mir-20b,MYC,4609,ENSG00000136997,Repression,20878079
miRNet-hsatf-1120,MI0000078,hsa-mir-22,MYC,4609,ENSG00000136997,Repression(feedback),18066065
miRNet-hsatf-1121,MI0000078,hsa-mir-22,MYC,4609,ENSG00000136997,Activation(feedback),23303785
miRNet-hsatf-1122,MI0000298,hsa-mir-221,MYC,4609,ENSG00000136997,Activation(feedback),17943719
miRNet-hsatf-1123,MI0000298,hsa-mir-221,MYC,4609,ENSG00000136997,Repression(feedback),26817819
miRNet-hsatf-1124,MI0000299,hsa-mir-222,MYC,4609,ENSG00000136997,Repression,26817819
miRNet-hsatf-1125,MI0000079,hsa-mir-23a,MYC,4609,ENSG00000136997,Repression,19219026
miRNet-hsatf-1126,MI0000079,hsa-mir-23a,MYC,4609,ENSG00000136997,Activation,23649631
miRNet-hsatf-1127,MI0000079,hsa-mir-23a,MYC,4609,ENSG00000136997,Repression,25519956
miRNet-hsatf-1128,MI0000439,hsa-mir-23b,MYC,4609,ENSG00000136997,Repression,19219026
miRNet-hsatf-1129,MI0000439,hsa-mir-23b,MYC,4609,ENSG00000136997,Repression,26771806
miRNet-hsatf-1130,MI0000081,hsa-mir-24-2,MYC,4609,ENSG00000136997,Activation(feedback),23649631
miRNet-hsatf-1131,MI0000081,hsa-mir-24-2,MYC,4609,ENSG00000136997,Repression(feedback),25519956
miRNet-hsatf-1132,MI0000082,hsa-mir-25,MYC,4609,ENSG00000136997,Repression(feedback),23028803
miRNet-hsatf-1133,MI0000083,hsa-mir-26a-1,MYC,4609,ENSG00000136997,Repression(feedback),23538750
miRNet-hsatf-1134,MI0000083,hsa-mir-26a-1,MYC,4609,ENSG00000136997,Activation(feedback),24140063
miRNet-hsatf-1135,MI0000750,hsa-mir-26a-2,MYC,4609,ENSG00000136997,Repression(feedback),23538750
miRNet-hsatf-1136,MI0000750,hsa-mir-26a-2,MYC,4609,ENSG00000136997,Activation(feedback),24140063
miRNet-hsatf-1137,MI0000084,hsa-mir-26b,MYC,4609,ENSG00000136997,Repression(feedback),21941025
miRNet-hsatf-1138,MI0000084,hsa-mir-26b,MYC,4609,ENSG00000136997,Repression(feedback),23529930
miRNet-hsatf-1139,MI0000084,hsa-mir-26b,MYC,4609,ENSG00000136997,Activation(feedback),25691459
miRNet-hsatf-1140,MI0000085,hsa-mir-27a,MYC,4609,ENSG00000136997,Activation,23649631
miRNet-hsatf-1141,MI0000085,hsa-mir-27a,MYC,4609,ENSG00000136997,Repression,25519956
miRNet-hsatf-1142,MI0000086,hsa-mir-28,MYC,4609,ENSG00000136997,Repression,24843176
miRNet-hsatf-1143,MI0000087,hsa-mir-29a,MYC,4609,ENSG00000136997,Repression(feedback),18066065
miRNet-hsatf-1144,MI0000087,hsa-mir-29a,MYC,4609,ENSG00000136997,Repression(feedback),20564213
miRNet-hsatf-1145,MI0000105,hsa-mir-29b-1,MYC,4609,ENSG00000136997,Repression(feedback),18066065
miRNet-hsatf-1146,MI0000105,hsa-mir-29b-1,MYC,4609,ENSG00000136997,Repression(feedback),20564213
miRNet-hsatf-1147,MI0000105,hsa-mir-29b-1,MYC,4609,ENSG00000136997,Repression(feedback),26180082
miRNet-hsatf-1148,MI0000107,hsa-mir-29b-2,MYC,4609,ENSG00000136997,Repression(feedback),18066065
miRNet-hsatf-1149,MI0000735,hsa-mir-29c,MYC,4609,ENSG00000136997,Repression,18066065
miRNet-hsatf-1150,MI0000088,hsa-mir-30a,MYC,4609,ENSG00000136997,Repression(feedback),25311243
