miRNet_id,miRBase_acc,miRNA_ID,Drug,CID,SMILES,Cell_line,PMID,miRNA_expression
mirnet-hsamol-0413,MIMAT0000076,hsa-mir-21-5p,17beta-estradiol,450;5757;68570;154274;6328313;6603846;7061189;9811784;43912931;91740223,CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O;CC12CCC3C(C1CC[C@@H]2O)CCC4=C3C=CC(=C4)O;C[C@@]12CC[C@@H]3[C@@H]([C@H]1CCC2O)CCC4=C3C=CC(=C4)O;C[C@@]12CC[C@H]3[C@H]([C@H]1CC[C@H]2O)CCC4=C3C=CC(=C4)O;C[C@]12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O;C[C@]12CC[C@H]3[C@@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)O;C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2O)CCC4=C3C=CC(=C4)O;C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)O;C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)O.C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)O.O;C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@H]2O)CCC4=C3C=CC(=C4)O,MCF-7 breast cancer cell line,22403704,DOWN
mirnet-hsamol-0414,MIMAT0000076,hsa-mir-21-5p,5-fluorouracil,3385;53837959,C1=C(C(=O)NC(=O)N1)F;[14CH]1=C(C(=O)NC(=O)N1)F,colon cancer cells,17702597,UP
mirnet-hsamol-0415,MIMAT0000076,hsa-mir-21-5p,17beta-estradiol,450;5757;68570;154274;6328313;6603846;7061189;9811784;43912931;91740223,CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O;CC12CCC3C(C1CC[C@@H]2O)CCC4=C3C=CC(=C4)O;C[C@@]12CC[C@@H]3[C@@H]([C@H]1CCC2O)CCC4=C3C=CC(=C4)O;C[C@@]12CC[C@H]3[C@H]([C@H]1CC[C@H]2O)CCC4=C3C=CC(=C4)O;C[C@]12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O;C[C@]12CC[C@H]3[C@@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)O;C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2O)CCC4=C3C=CC(=C4)O;C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)O;C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)O.C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)O.O;C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@H]2O)CCC4=C3C=CC(=C4)O,MCF-7 breast cancer cells,19528081,UP
mirnet-hsamol-0416,MIMAT0000076,hsa-mir-21-5p,"3,3'-diindolylmethane",3071,C1=CC=C2C(=C1)C(=CN2)CC3=CNC4=CC=CC=C43,human breast cancer cells,20724916,UP
mirnet-hsamol-0417,MIMAT0000076,hsa-mir-21-5p,5-aza-2'-deoxycytidine,16886;451668;688377;17757250;44144397;68012607,C1C(C(OC1N2C=NC(=NC2=O)N)CO)O;C1[C@@H](C(OC1N2C=NC(=NC2=O)N)CO)O;C1[C@@H]([C@H](OC1N2C=NC(=NC2=O)N)CO)O;C1[C@@H]([C@H](O[C@@H]1N2C=NC(=NC2=O)N)CO)O;C1[C@@H]([C@H](O[C@H]1N2C=NC(=NC2=O)N)CO)O;C1[C@H](O[C@@H](C1O)CO)N2C=NC(=NC2=O)N,breast cancer MDA-MB231,22076154,DOWN
mirnet-hsamol-0418,MIMAT0000076,hsa-mir-21-5p,17beta-estradiol,450;5757;68570;154274;6328313;6603846;7061189;9811784;43912931;91740223,CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O;CC12CCC3C(C1CC[C@@H]2O)CCC4=C3C=CC(=C4)O;C[C@@]12CC[C@@H]3[C@@H]([C@H]1CCC2O)CCC4=C3C=CC(=C4)O;C[C@@]12CC[C@H]3[C@H]([C@H]1CC[C@H]2O)CCC4=C3C=CC(=C4)O;C[C@]12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O;C[C@]12CC[C@H]3[C@@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)O;C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2O)CCC4=C3C=CC(=C4)O;C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)O;C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)O.C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)O.O;C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@H]2O)CCC4=C3C=CC(=C4)O,MCF-7 breast cancer cell line,22403704,DOWN
mirnet-hsamol-0419,MIMAT0000076,hsa-mir-21-5p,CDF and gemcitabine,,,"pancreatic cancer MIAPaCa-E (relatively resistant to gemcitabine), and MIAPaCa-M (highly resistant to gemcitabine) cells ",20388782,DOWN
mirnet-hsamol-0420,MIMAT0000076,hsa-mir-21-5p,Cisplatin,5460033;5702198,N.N.Cl[Pt]Cl,HeLa cells,22475935,UP
mirnet-hsamol-0421,MIMAT0000076,hsa-mir-21-5p,Curcumin,2889;969516,COC1=C(C=CC(=C1)/C=C/C(=O)CC(=O)/C=C/C2=CC(=C(C=C2)O)OC)O;COC1=C(C=CC(=C1)C=CC(=O)CC(=O)C=CC2=CC(=C(C=C2)O)OC)O,BxPC-3 human pancreatic carcinoma cell line,18347134,UP
mirnet-hsamol-0422,MIMAT0000076,hsa-mir-21-5p,Curcumin,2889;969516,COC1=C(C=CC(=C1)/C=C/C(=O)CC(=O)/C=C/C2=CC(=C(C=C2)O)OC)O;COC1=C(C=CC(=C1)C=CC(=O)CC(=O)C=CC2=CC(=C(C=C2)O)OC)O,esophageal cancer cells,22363450,DOWN
mirnet-hsamol-0423,MIMAT0000076,hsa-mir-21-5p,Diazobenzene and its derivatives,,,HeLa cells,18712719,DOWN
mirnet-hsamol-0424,MIMAT0000076,hsa-mir-21-5p,17beta-estradiol,450;5757;68570;154274;6328313;6603846;7061189;9811784;43912931;91740223,CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O;CC12CCC3C(C1CC[C@@H]2O)CCC4=C3C=CC(=C4)O;C[C@@]12CC[C@@H]3[C@@H]([C@H]1CCC2O)CCC4=C3C=CC(=C4)O;C[C@@]12CC[C@H]3[C@H]([C@H]1CC[C@H]2O)CCC4=C3C=CC(=C4)O;C[C@]12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O;C[C@]12CC[C@H]3[C@@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)O;C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2O)CCC4=C3C=CC(=C4)O;C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)O;C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)O.C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)O.O;C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@H]2O)CCC4=C3C=CC(=C4)O,Breast Cancer MCF-7 cells,19264808,DOWN
mirnet-hsamol-0425,MIMAT0000076,hsa-mir-21-5p,Curcumin,2889;969516,COC1=C(C=CC(=C1)/C=C/C(=O)CC(=O)/C=C/C2=CC(=C(C=C2)O)OC)O;COC1=C(C=CC(=C1)C=CC(=O)CC(=O)C=CC2=CC(=C(C=C2)O)OC)O,colorectal cancer,20815812,DOWN
mirnet-hsamol-0426,MIMAT0000076,hsa-mir-21-5p,Bisphenol A,6623;90472135;92043868;101116266,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O;[2H]C1=C(C(=C(C(=C1C(C2=C(C(=C(C(=C2[2H])[2H])O)[2H])[2H])(C([2H])([2H])[2H])C([2H])([2H])[2H])[2H])[2H])O)[2H];[2H]C1=CC(=CC(=C1C(C)(C)C2=C(C=C(C=C2[2H])O)[2H])[2H])O;[2H]C1=CC(=CC(=C1O)[2H])C(C)(C)C2=CC(=C(C(=C2)[2H])O)[2H],immortalized cytotrophoblast cell lines 3A,20417706,UP
mirnet-hsamol-0427,MIMAT0000076,hsa-mir-21-5p,Bisphenol A,6623;90472135;92043868;101116266,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O;[2H]C1=C(C(=C(C(=C1C(C2=C(C(=C(C(=C2[2H])[2H])O)[2H])[2H])(C([2H])([2H])[2H])C([2H])([2H])[2H])[2H])[2H])O)[2H];[2H]C1=CC(=CC(=C1C(C)(C)C2=C(C=C(C=C2[2H])O)[2H])[2H])O;[2H]C1=CC(=CC(=C1O)[2H])C(C)(C)C2=CC(=C(C(=C2)[2H])O)[2H],immortalized cytotrophoblast cell lines HTR-8,20417706,UP
mirnet-hsamol-0428,MIMAT0000076,hsa-mir-21-5p,Bisphenol A,6623;90472135;92043868;101116266,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O;[2H]C1=C(C(=C(C(=C1C(C2=C(C(=C(C(=C2[2H])[2H])O)[2H])[2H])(C([2H])([2H])[2H])C([2H])([2H])[2H])[2H])[2H])O)[2H];[2H]C1=CC(=CC(=C1C(C)(C)C2=C(C=C(C=C2[2H])O)[2H])[2H])O;[2H]C1=CC(=CC(=C1O)[2H])C(C)(C)C2=CC(=C(C(=C2)[2H])O)[2H],MCF-7 breast cancer cell line,22403704,DOWN
mirnet-hsamol-0429,MIMAT0000076,hsa-mir-21-5p,Caudatin,21633059,CC(C)/C(=C/C(=O)O[C@@H]1C[C@@H]2[C@]3(CC[C@@H](CC3=CC[C@]2([C@@]4([C@]1([C@@](CC4)(C(=O)C)O)C)O)O)O)C)/C,gastric carcinoma cell lines,23708208,DOWN
mirnet-hsamol-0430,MIMAT0000076,hsa-mir-21-5p,CDF,,,"pancreatic cancer MIAPaCa-E (relatively resistant to gemcitabine), and MIAPaCa-M (highly resistant to gemcitabine) cells ",20388782,DOWN
mirnet-hsamol-0431,MIMAT0000076,hsa-mir-21-5p,Gemcitabine,3461;60749;60750;11054511,C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)(F)F;C1=CN(C(=O)N=C1N)C2C([C@@H]([C@H](O2)CO)O)(F)F;C1=CN(C(=O)N=C1N)[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F;C1=CN(C(=O)N=C1N)[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F.Cl,pancreatic ductal adenocarcinomas,24460329,UP
mirnet-hsamol-0432,MIMAT0000076,hsa-mir-21-5p,Gemcitabine,3461;60749;60750;11054511,C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)(F)F;C1=CN(C(=O)N=C1N)C2C([C@@H]([C@H](O2)CO)O)(F)F;C1=CN(C(=O)N=C1N)[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F;C1=CN(C(=O)N=C1N)[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F.Cl,pancreatic cancer,21738581,DOWN
mirnet-hsamol-0433,MIMAT0000076,hsa-mir-21-5p,Ginsenoside Rh2,119307;14081290;51340243;54580480;71463895;91668381;91758817;121488026;129316844;133109137;146156468;156620273;170924292;171039423,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)O)C)C)O)C)O)C;CC(=CCCC(C)([C@H]1CC[C@@]2(C1C(C[C@H]3[C@]2(CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)OC5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)C)C)O)C)O)C;CC(=CCCC(C)([C@H]1CC[C@@]2([C@@H]1[C@@H](C[C@H]3[C@]2(CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O[C@@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)C)C)O)C)O)C;CC(=CCCC(C)([C@H]1CC[C@]2([C@H]1[C@H](CC3[C@]2(CCC4[C@@]3(CC[C@H](C4(C)C)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)C)C)O)C)O)C;CC(=CCC[C@@](C)(C1CC[C@@]2(C1C(CC3[C@]2(CCC4[C@@]3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)O)C)C)O)C)O)C;CC(=CCC[C@@](C)([C@H]1CC[C@@]2([C@@H]1[C@@H](C[C@H]3[C@]2(CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)OC5C(C(C(C(O5)CO)O)O)O)C)C)O)C)O)C;CC(=CCC[C@@](C)([C@H]1CC[C@@]2([C@@H]1[C@@H](C[C@H]3[C@]2(CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O[C@@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)C)C)O)C)O)C;CC(=CCC[C@@](C)([C@H]1CC[C@@]2([C@@H]1[C@@H](C[C@H]3[C@]2(CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)C)C)O)C)O)C;CC(=CCC[C@@](C)([C@H]1CC[C@]2([C@@H]1[C@@H](C[C@H]3[C@]2(CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O[C@@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)C)C)O)C)O)C;CC(=CCC[C@@](C)([C@H]1CC[C@]2([C@H]1[C@H](CC3[C@]2(CCC4[C@@]3(CC[C@H](C4(C)C)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)C)C)O)C)O)C;CC(=CCC[C@](C)(C1CC[C@@]2(C1C(CC3[C@]2(CCC4[C@@]3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)O)C)C)O)C)O)C;CC(=CCC[C@](C)([C@@H]1CC[C@@]2([C@@H]1[C@@H](CC3[C@@]2(CCC4[C@]3(CC[C@@H](C4(C)C)O[C@@H]5[C@H]([C@@H]([C@H]([C@@H](O5)CO)O)O)O)C)C)O)C)O)C;CC(=CCC[C@](C)([C@H]1CC[C@@]2(C1[C@@H](C[C@H]3[C@]2(CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)OC5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)C)C)O)C)O)C;CC(=CCC[C@](C)([C@H]1CC[C@@]2([C@@H]1[C@@H](C[C@H]3[C@]2(CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)C)C)O)C)O)C,human glioma cells U251,21372826,DOWN
mirnet-hsamol-0434,MIMAT0000076,hsa-mir-21-5p,Ginsenoside Rh2,119307;14081290;51340243;54580480;71463895;91668381;91758817;121488026;129316844;133109137;146156468;156620273;170924292;171039423,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)O)C)C)O)C)O)C;CC(=CCCC(C)([C@H]1CC[C@@]2(C1C(C[C@H]3[C@]2(CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)OC5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)C)C)O)C)O)C;CC(=CCCC(C)([C@H]1CC[C@@]2([C@@H]1[C@@H](C[C@H]3[C@]2(CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O[C@@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)C)C)O)C)O)C;CC(=CCCC(C)([C@H]1CC[C@]2([C@H]1[C@H](CC3[C@]2(CCC4[C@@]3(CC[C@H](C4(C)C)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)C)C)O)C)O)C;CC(=CCC[C@@](C)(C1CC[C@@]2(C1C(CC3[C@]2(CCC4[C@@]3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)O)C)C)O)C)O)C;CC(=CCC[C@@](C)([C@H]1CC[C@@]2([C@@H]1[C@@H](C[C@H]3[C@]2(CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)OC5C(C(C(C(O5)CO)O)O)O)C)C)O)C)O)C;CC(=CCC[C@@](C)([C@H]1CC[C@@]2([C@@H]1[C@@H](C[C@H]3[C@]2(CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O[C@@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)C)C)O)C)O)C;CC(=CCC[C@@](C)([C@H]1CC[C@@]2([C@@H]1[C@@H](C[C@H]3[C@]2(CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)C)C)O)C)O)C;CC(=CCC[C@@](C)([C@H]1CC[C@]2([C@@H]1[C@@H](C[C@H]3[C@]2(CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O[C@@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)C)C)O)C)O)C;CC(=CCC[C@@](C)([C@H]1CC[C@]2([C@H]1[C@H](CC3[C@]2(CCC4[C@@]3(CC[C@H](C4(C)C)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)C)C)O)C)O)C;CC(=CCC[C@](C)(C1CC[C@@]2(C1C(CC3[C@]2(CCC4[C@@]3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)O)C)C)O)C)O)C;CC(=CCC[C@](C)([C@@H]1CC[C@@]2([C@@H]1[C@@H](CC3[C@@]2(CCC4[C@]3(CC[C@@H](C4(C)C)O[C@@H]5[C@H]([C@@H]([C@H]([C@@H](O5)CO)O)O)O)C)C)O)C)O)C;CC(=CCC[C@](C)([C@H]1CC[C@@]2(C1[C@@H](C[C@H]3[C@]2(CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)OC5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)C)C)O)C)O)C;CC(=CCC[C@](C)([C@H]1CC[C@@]2([C@@H]1[C@@H](C[C@H]3[C@]2(CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)C)C)O)C)O)C,human glioma cells U251,21372826,DOWN
mirnet-hsamol-0435,MIMAT0000076,hsa-mir-21-5p,Ginsenoside Rh2,119307;14081290;51340243;54580480;71463895;91668381;91758817;121488026;129316844;133109137;146156468;156620273;170924292;171039423,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)O)C)C)O)C)O)C;CC(=CCCC(C)([C@H]1CC[C@@]2(C1C(C[C@H]3[C@]2(CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)OC5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)C)C)O)C)O)C;CC(=CCCC(C)([C@H]1CC[C@@]2([C@@H]1[C@@H](C[C@H]3[C@]2(CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O[C@@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)C)C)O)C)O)C;CC(=CCCC(C)([C@H]1CC[C@]2([C@H]1[C@H](CC3[C@]2(CCC4[C@@]3(CC[C@H](C4(C)C)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)C)C)O)C)O)C;CC(=CCC[C@@](C)(C1CC[C@@]2(C1C(CC3[C@]2(CCC4[C@@]3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)O)C)C)O)C)O)C;CC(=CCC[C@@](C)([C@H]1CC[C@@]2([C@@H]1[C@@H](C[C@H]3[C@]2(CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)OC5C(C(C(C(O5)CO)O)O)O)C)C)O)C)O)C;CC(=CCC[C@@](C)([C@H]1CC[C@@]2([C@@H]1[C@@H](C[C@H]3[C@]2(CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O[C@@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)C)C)O)C)O)C;CC(=CCC[C@@](C)([C@H]1CC[C@@]2([C@@H]1[C@@H](C[C@H]3[C@]2(CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)C)C)O)C)O)C;CC(=CCC[C@@](C)([C@H]1CC[C@]2([C@@H]1[C@@H](C[C@H]3[C@]2(CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O[C@@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)C)C)O)C)O)C;CC(=CCC[C@@](C)([C@H]1CC[C@]2([C@H]1[C@H](CC3[C@]2(CCC4[C@@]3(CC[C@H](C4(C)C)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)C)C)O)C)O)C;CC(=CCC[C@](C)(C1CC[C@@]2(C1C(CC3[C@]2(CCC4[C@@]3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)O)C)C)O)C)O)C;CC(=CCC[C@](C)([C@@H]1CC[C@@]2([C@@H]1[C@@H](CC3[C@@]2(CCC4[C@]3(CC[C@@H](C4(C)C)O[C@@H]5[C@H]([C@@H]([C@H]([C@@H](O5)CO)O)O)O)C)C)O)C)O)C;CC(=CCC[C@](C)([C@H]1CC[C@@]2(C1[C@@H](C[C@H]3[C@]2(CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)OC5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)C)C)O)C)O)C;CC(=CCC[C@](C)([C@H]1CC[C@@]2([C@@H]1[C@@H](C[C@H]3[C@]2(CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)C)C)O)C)O)C,NSCLC cell line A549,23152132,DOWN
mirnet-hsamol-0436,MIMAT0000076,hsa-mir-21-5p,Glossy ganoderma spore oil,,,lung adenocarcinoma,21842656,DOWN
mirnet-hsamol-0437,MIMAT0000076,hsa-mir-21-5p,Dihydrotestosterone,15;10635;147320;6432518,CC12CCC(=O)CC1CCC3C2CCC4(C3CCC4O)C;CC12CCC(=O)C[C@@H]1CCC3C2CCC4(C3CC[C@@H]4O)C;C[C@]12CCC(=O)C[C@@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@@H]4O)C;C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4[C@@]3(CCC(=O)C4)C,prostate cancer,20945501,UP
mirnet-hsamol-0438,MIMAT0000076,hsa-mir-21-5p,17beta-estradiol,450;5757;68570;154274;6328313;6603846;7061189;9811784;43912931;91740223,CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O;CC12CCC3C(C1CC[C@@H]2O)CCC4=C3C=CC(=C4)O;C[C@@]12CC[C@@H]3[C@@H]([C@H]1CCC2O)CCC4=C3C=CC(=C4)O;C[C@@]12CC[C@H]3[C@H]([C@H]1CC[C@H]2O)CCC4=C3C=CC(=C4)O;C[C@]12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O;C[C@]12CC[C@H]3[C@@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)O;C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2O)CCC4=C3C=CC(=C4)O;C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)O;C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)O.C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)O.O;C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@H]2O)CCC4=C3C=CC(=C4)O,MCF-7 breast cancer cells,19528081,UP
mirnet-hsamol-0439,MIMAT0000076,hsa-mir-21-5p,Hydroxamic acid HDACi LAQ824,,,breast cancer cell line SKBr3,16452179,DOWN
mirnet-hsamol-0440,MIMAT0000076,hsa-mir-21-5p,Hydroxychloroquine,3652;12947;78435478,CCN(CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl)CCO;CCN(CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl)CCO.OS(=O)(=O)O;CC[NH+](CCCC(C)NC1=C2C=CC(=CC2=[NH+]C=C1)Cl)CCO,mesangial cells,24121037,DOWN
mirnet-hsamol-0441,MIMAT0000076,hsa-mir-21-5p,Hydroxychloroquine,3652;12947;78435478,CCN(CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl)CCO;CCN(CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl)CCO.OS(=O)(=O)O;CC[NH+](CCCC(C)NC1=C2C=CC(=CC2=[NH+]C=C1)Cl)CCO,mesangial cells,24121037,DOWN
mirnet-hsamol-0442,MIMAT0000076,hsa-mir-21-5p,Marine fungal metabolite 1386A,,,MCF-7 breast cancer cells.,22159329,UP
mirnet-hsamol-0443,MIMAT0000076,hsa-mir-21-5p,Gemcitabine,3461;60749;60750;11054511,C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)(F)F;C1=CN(C(=O)N=C1N)C2C([C@@H]([C@H](O2)CO)O)(F)F;C1=CN(C(=O)N=C1N)[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F;C1=CN(C(=O)N=C1N)[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F.Cl,Mz-ChA-1 human cholangiocarcinoma cell lines,16762633,UP
mirnet-hsamol-0444,MIMAT0000076,hsa-mir-21-5p,Microcystin-LR,445434;3595220;166639141,CC1C(NC(=O)C(NC(=O)C(C(NC(=O)C(NC(=O)C(NC(=O)C(=C)N(C(=O)CCC(NC1=O)C(=O)O)C)C)CC(C)C)C(=O)O)C)CCCN=C(N)N)C=CC(=CC(C)C(CC2=CC=CC=C2)OC)C;C[C@H]1[C@@H](NC(=O)[C@@H](NC(=O)[C@H]([C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)C(=C)N(C(=O)CCC(NC1=O)C(=O)O)C)C)CC(C)C)C(=O)O)C)CCCN=C(N)N)/C=C/C(=C\[C@H](C)[C@H](CC2=CC=CC=C2)OC)/C;C[C@H]1[C@@H](NC(=O)[C@@H](NC(=O)[C@H]([C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)C(=C)N(C(=O)CC[C@@H](NC1=O)C(=O)O)C)C)CC(C)C)C(=O)O)C)CCCN=C(N)N)/C=C/C(=C/[C@H](C)[C@H](CC2=CC=CC=C2)OC)/C,WRL-68 Cells,22265967,UP
mirnet-hsamol-0445,MIMAT0000076,hsa-mir-21-5p,Nicotine,942;89594;157672;175963;2735101;156614118,CN1CCCC1C2=CN=CC=C2;CN1CCC[C@@H]1C2=CN=CC=C2;CN1CCC[C@H]1C2=CN=CC=C2;CN1CCC[C@H]1C2=CN=CC=C2.CN1CCC[C@H]1C2=CN=CC=C2.OS(=O)(=O)O;CN1CCC[C@H]1C2=CN=CC=C2.O.[OH-].P.[Mo];CN1CCC[C@H]1C2=CN=CC=C2.O.[OH-].[PH].[Mo],esophageal cancer cells,24756761,UP
