miRNet_ID,miRBase_acc,miRNA_ID,snc_gene,snc_entrez,snc_embl
miRNet-snc-3054,MIMAT0015046,hsa-mir-3171,RNU6-122P,106481876,ENSG00000252627
miRNet-snc-3055,MIMAT0019214,hsa-mir-3173-5p,RNU5E-1,26829,ENSG00000199347
miRNet-snc-3056,MIMAT0019214,hsa-mir-3173-5p,RNA5SP44,100873283,ENSG00000222378
miRNet-snc-3057,MIMAT0019214,hsa-mir-3173-5p,RNA5SP101,100873372,ENSG00000252845
miRNet-snc-3058,MIMAT0019214,hsa-mir-3173-5p,RN7SL446P,106479385,ENSG00000244544
miRNet-snc-3059,MIMAT0019214,hsa-mir-3173-5p,RNU6-128P,106481217,ENSG00000206703
miRNet-snc-3060,MIMAT0019214,hsa-mir-3173-5p,RNA5SP187,100873449,ENSG00000207129
miRNet-snc-3061,MIMAT0019214,hsa-mir-3173-5p,RNA5SP204,100873465,ENSG00000201415
miRNet-snc-3062,MIMAT0019214,hsa-mir-3173-5p,RNA5SP215,100873475,ENSG00000200310
miRNet-snc-3063,MIMAT0019214,hsa-mir-3173-5p,RN7SL521P,106479413,ENSG00000240877
miRNet-snc-3064,MIMAT0019214,hsa-mir-3173-5p,SNORA52,619565,ENSG00000199785
miRNet-snc-3065,MIMAT0019214,hsa-mir-3173-5p,RNA5SP30,100873362,ENSG00000202422
miRNet-snc-3066,MIMAT0019214,hsa-mir-3173-5p,RNU1-131P,106480193,ENSG00000238833
miRNet-snc-3067,MIMAT0015051,hsa-mir-3174,RNU1-8P,106481604,ENSG00000207056
miRNet-snc-3068,MIMAT0015051,hsa-mir-3174,SNORA77,677843,ENSG00000221643
miRNet-snc-3069,MIMAT0015051,hsa-mir-3174,SNORD92,692209,ENSG00000264994
miRNet-snc-3070,MIMAT0015051,hsa-mir-3174,RNU6-1024P,106481504,ENSG00000206926
miRNet-snc-3071,MIMAT0015051,hsa-mir-3174,RNU6-784P,106481428,ENSG00000207058
miRNet-snc-3072,MIMAT0015051,hsa-mir-3174,RNU6-1004P,106480009,ENSG00000252393
miRNet-snc-3073,MIMAT0015051,hsa-mir-3174,RNU6-56P,100873764,ENSG00000252795
miRNet-snc-3074,MIMAT0015051,hsa-mir-3174,RNU6-80P,106478990,ENSG00000206922
miRNet-snc-3075,MIMAT0015051,hsa-mir-3174,RNU1-24P,100873865,ENSG00000201155
miRNet-snc-3076,MIMAT0015051,hsa-mir-3174,RNA5SP404,100873656,ENSG00000252927
miRNet-snc-3077,MIMAT0015051,hsa-mir-3174,SNORA71B,26776,ENSG00000235408
miRNet-snc-3078,MIMAT0015051,hsa-mir-3174,SNORA77B,109617010,ENSG00000264346
miRNet-snc-3079,MIMAT0015051,hsa-mir-3174,RN7SL732P,106481122,ENSG00000264618
miRNet-snc-3080,MIMAT0015056,hsa-mir-3179,RN7SKP91,106480861,ENSG00000222784
miRNet-snc-3081,MIMAT0015056,hsa-mir-3179,RN7SKP291,106480922,ENSG00000199831
miRNet-snc-3082,MIMAT0015056,hsa-mir-3179,RN7SKP270,106479216,ENSG00000223229
miRNet-snc-3083,MIMAT0015056,hsa-mir-3179,RNY1P13,106480310,ENSG00000201900
miRNet-snc-3084,MIMAT0015056,hsa-mir-3179,RN7SKP160,106479166,ENSG00000200674
miRNet-snc-3085,MIMAT0015056,hsa-mir-3179,RNU6-152P,106481223,ENSG00000206764
miRNet-snc-3086,MIMAT0015056,hsa-mir-3179,RN7SKP165,106480367,ENSG00000223282
miRNet-snc-3087,MIMAT0015056,hsa-mir-3179,RN7SKP112,106479145,ENSG00000223145
miRNet-snc-3088,MIMAT0015056,hsa-mir-3179,RN7SKP224,106480902,ENSG00000201010
miRNet-snc-3089,MIMAT0015056,hsa-mir-3179,RN7SKP203,106479185,ENSG00000200488
miRNet-snc-3090,MIMAT0015056,hsa-mir-3179,RN7SKP93,106479136,ENSG00000200708
miRNet-snc-3091,MIMAT0015056,hsa-mir-3179,RN7SKP286,106481822,ENSG00000222826
miRNet-snc-3092,MIMAT0015056,hsa-mir-3179,RN7SKP152,106479163,ENSG00000222376
miRNet-snc-3093,MIMAT0015056,hsa-mir-3179,RN7SKP200,106480895,ENSG00000222496
miRNet-snc-3094,MIMAT0015056,hsa-mir-3179,RN7SKP38,106479112,ENSG00000222714
miRNet-snc-3095,MIMAT0015056,hsa-mir-3179,RN7SKP144,106479159,ENSG00000223040
miRNet-snc-3096,MIMAT0015056,hsa-mir-3179,RN7SKP45,106479115,ENSG00000200379
miRNet-snc-3097,MIMAT0015056,hsa-mir-3179,RNY1P12,106480309,ENSG00000201121
miRNet-snc-3098,MIMAT0015056,hsa-mir-3179,RN7SKP124,106480871,ENSG00000201600
miRNet-snc-3099,MIMAT0015056,hsa-mir-3179,RN7SKP25,106480364,ENSG00000199319
miRNet-snc-3100,MIMAT0015056,hsa-mir-3179,RNU6ATAC24P,106479554,ENSG00000252620
miRNet-snc-3101,MIMAT0015056,hsa-mir-3179,RN7SKP113,106480465,ENSG00000200761
miRNet-snc-3102,MIMAT0015056,hsa-mir-3179,RN7SKP292,106479225,ENSG00000202392
miRNet-snc-3103,MIMAT0015056,hsa-mir-3179,RN7SKP36,106480458,ENSG00000200867
miRNet-snc-3104,MIMAT0015056,hsa-mir-3179,RN7SKP199,106479184,ENSG00000222257
miRNet-snc-3105,MIMAT0015056,hsa-mir-3179,RN7SKP30,106479108,ENSG00000223305
miRNet-snc-3106,MIMAT0015056,hsa-mir-3179,RN7SL127P,106480956,ENSG00000242175
miRNet-snc-3107,MIMAT0015056,hsa-mir-3179,RN7SKP48,106479116,ENSG00000201901
miRNet-snc-3108,MIMAT0015056,hsa-mir-3179,RN7SKP28,106479107,ENSG00000201640
miRNet-snc-3109,MIMAT0015056,hsa-mir-3179,RN7SKP137,106479156,ENSG00000223006
miRNet-snc-3110,MIMAT0015056,hsa-mir-3179,RN7SKP79,106480857,ENSG00000200243
miRNet-snc-3111,MIMAT0015056,hsa-mir-3179,RN7SKP133,106481812,ENSG00000201715
miRNet-snc-3112,MIMAT0015056,hsa-mir-3179,RN7SKP207,106480897,ENSG00000223136
miRNet-snc-3113,MIMAT0015056,hsa-mir-3179,RN7SKP230,106479197,ENSG00000202512
miRNet-snc-3114,MIMAT0015056,hsa-mir-3179,RN7SKP89,106479134,ENSG00000222706
miRNet-snc-3115,MIMAT0015056,hsa-mir-3179,RN7SKP246,106479204,ENSG00000201423
miRNet-snc-3116,MIMAT0015056,hsa-mir-3179,RN7SKP148,106480467,ENSG00000222111
miRNet-snc-3117,MIMAT0015056,hsa-mir-3179,RNU1-39P,106481953,ENSG00000206624
miRNet-snc-3118,MIMAT0015056,hsa-mir-3179,RN7SKP150,106480880,ENSG00000222448
miRNet-snc-3119,MIMAT0015056,hsa-mir-3179,RN7SKP204,106480896,ENSG00000202351
miRNet-snc-3120,MIMAT0015056,hsa-mir-3179,RN7SKP186,106480692,ENSG00000202241
miRNet-snc-3121,MIMAT0015056,hsa-mir-3179,RN7SK,125050,ENSG00000283293
miRNet-snc-3122,MIMAT0015056,hsa-mir-3179,RN7SKP211,106479189,ENSG00000200198
miRNet-snc-3123,MIMAT0015056,hsa-mir-3179,RN7SKP245,106480909,ENSG00000200895
miRNet-snc-3124,MIMAT0015056,hsa-mir-3179,SNORD101,594837,ENSG00000206754
miRNet-snc-3125,MIMAT0015056,hsa-mir-3179,RN7SKP268,106479215,ENSG00000223039
miRNet-snc-3126,MIMAT0015056,hsa-mir-3179,RN7SKP130,106480873,ENSG00000201794
miRNet-snc-3127,MIMAT0015056,hsa-mir-3179,RN7SKP198,106479183,ENSG00000238324
miRNet-snc-3128,MIMAT0015056,hsa-mir-3179,RN7SKP86,106480859,ENSG00000222386
miRNet-snc-3129,MIMAT0015056,hsa-mir-3179,RN7SKP187,106480890,ENSG00000202406
miRNet-snc-3130,MIMAT0015056,hsa-mir-3179,RNY1P11,106481710,ENSG00000200629
miRNet-snc-3131,MIMAT0015056,hsa-mir-3179,RNY1,6084,ENSG00000201098
miRNet-snc-3132,MIMAT0015056,hsa-mir-3179,RN7SKP280,106479220,ENSG00000201066
miRNet-snc-3133,MIMAT0015056,hsa-mir-3179,RN7SKP159,106480468,ENSG00000222589
miRNet-snc-3134,MIMAT0015056,hsa-mir-3179,RN7SKP294,106479226,ENSG00000199640
miRNet-snc-3135,MIMAT0015056,hsa-mir-3179,RN7SKP97,106480463,ENSG00000222898
miRNet-snc-3136,MIMAT0015056,hsa-mir-3179,RNU6-925P,106479975,ENSG00000207359
miRNet-snc-3137,MIMAT0015056,hsa-mir-3179,RN7SKP231,106479198,ENSG00000200151
miRNet-snc-3138,MIMAT0015056,hsa-mir-3179,RN7SKP85,106479132,ENSG00000223281
miRNet-snc-3139,MIMAT0015056,hsa-mir-3179,RN7SKP153,106481813,ENSG00000201896
miRNet-snc-3140,MIMAT0015056,hsa-mir-3179,RN7SKP114,106480868,ENSG00000222259
miRNet-snc-3141,MIMAT0015056,hsa-mir-3179,RN7SKP171,106480887,ENSG00000201287
miRNet-snc-3142,MIMAT0015056,hsa-mir-3179,RN7SKP47,106481974,ENSG00000202217
miRNet-snc-3143,MIMAT0015056,hsa-mir-3179,RN7SKP87,106479133,ENSG00000200966
miRNet-snc-3144,MIMAT0015056,hsa-mir-3179,RN7SKP191,106480471,ENSG00000201583
miRNet-snc-3145,MIMAT0015056,hsa-mir-3179,RN7SKP77,106479128,ENSG00000200131
miRNet-snc-3146,MIMAT0015056,hsa-mir-3179,RN7SKP78,106479129,ENSG00000201581
miRNet-snc-3147,MIMAT0015056,hsa-mir-3179,RN7SKP37,106480844,ENSG00000201364
miRNet-snc-3148,MIMAT0015056,hsa-mir-3179,RN7SKP143,106479158,ENSG00000222451
miRNet-snc-3149,MIMAT0015056,hsa-mir-3179,RN7SKP50,106480459,ENSG00000201564
miRNet-snc-3150,MIMAT0015056,hsa-mir-3179,RN7SKP90,106481809,ENSG00000199883
miRNet-snc-3151,MIMAT0015056,hsa-mir-3179,RN7SKP243,106481819,ENSG00000199975
miRNet-snc-3152,MIMAT0015056,hsa-mir-3179,RN7SKP297,106479227,ENSG00000223202
miRNet-snc-3153,MIMAT0015056,hsa-mir-3179,RN7SKP273,106481821,ENSG00000223324
miRNet-snc-3154,MIMAT0015056,hsa-mir-3179,RN7SKP161,106479167,ENSG00000223042
miRNet-snc-3155,MIMAT0015056,hsa-mir-3179,RN7SKP162,106480884,ENSG00000200475
miRNet-snc-3156,MIMAT0015056,hsa-mir-3179,RN7SKP134,106479154,ENSG00000200830
miRNet-snc-3157,MIMAT0015056,hsa-mir-3179,RN7SKP15,106480456,ENSG00000201612
miRNet-snc-3158,MIMAT0015056,hsa-mir-3179,RN7SKP65,106479124,ENSG00000222210
miRNet-snc-3159,MIMAT0015056,hsa-mir-3179,RN7SKP166,106481814,ENSG00000222744
miRNet-snc-3160,MIMAT0015056,hsa-mir-3179,RN7SKP172,106480469,ENSG00000223273
miRNet-snc-3161,MIMAT0015056,hsa-mir-3179,RN7SKP250,106479206,ENSG00000200794
miRNet-snc-3162,MIMAT0015056,hsa-mir-3179,RN7SKP216,106479190,ENSG00000222982
miRNet-snc-3163,MIMAT0015056,hsa-mir-3179,RNY1P3,100873803,ENSG00000223158
miRNet-snc-3164,MIMAT0015056,hsa-mir-3179,RN7SKP1,100873845,ENSG00000202395
miRNet-snc-3165,MIMAT0015056,hsa-mir-3179,RN7SKP6,100873850,ENSG00000201665
miRNet-snc-3166,MIMAT0015056,hsa-mir-3179,RNY1P5,100862667,ENSG00000206617
miRNet-snc-3167,MIMAT0015056,hsa-mir-3179,RN7SKP9,100873853,ENSG00000201793
miRNet-snc-3168,MIMAT0015056,hsa-mir-3179,RN7SKP193,106479181,ENSG00000201358
miRNet-snc-3169,MIMAT0015056,hsa-mir-3179,RN7SKP255,106479209,ENSG00000200312
miRNet-snc-3170,MIMAT0015056,hsa-mir-3179,RN7SKP108,106480866,ENSG00000223299
miRNet-snc-3171,MIMAT0015056,hsa-mir-3179,RN7SKP217,106479191,ENSG00000201510
miRNet-snc-3172,MIMAT0015056,hsa-mir-3179,RN7SKP254,106481820,ENSG00000222617
miRNet-snc-3173,MIMAT0015056,hsa-mir-3179,RN7SKP127,106480466,ENSG00000222375
miRNet-snc-3174,MIMAT0015056,hsa-mir-3179,RN7SKP76,106481808,ENSG00000201289
miRNet-snc-3175,MIMAT0015056,hsa-mir-3179,RN7SKP118,106633802,ENSG00000201201
miRNet-snc-3176,MIMAT0015056,hsa-mir-3179,RN7SKP146,106479160,ENSG00000222174
miRNet-snc-3177,MIMAT0015056,hsa-mir-3179,RN7SKP72,106481748,ENSG00000199197
miRNet-snc-3178,MIMAT0015056,hsa-mir-3179,RN7SKP111,106479144,ENSG00000222281
miRNet-snc-3179,MIMAT0015056,hsa-mir-3179,RN7SKP69,106480461,ENSG00000202260
miRNet-snc-3180,MIMAT0015056,hsa-mir-3179,RN7SKP271,106480916,ENSG00000222460
miRNet-snc-3181,MIMAT0015056,hsa-mir-3179,RN7SKP185,106479178,ENSG00000199683
miRNet-snc-3182,MIMAT0015056,hsa-mir-3179,RN7SKP100,106479139,ENSG00000223190
miRNet-snc-3183,MIMAT0015056,hsa-mir-3179,RN7SKP33,106480843,ENSG00000222874
miRNet-snc-3184,MIMAT0015056,hsa-mir-3179,RN7SKP184,106480470,ENSG00000199218
miRNet-snc-3185,MIMAT0015056,hsa-mir-3179,RN7SKP131,106479153,ENSG00000199876
miRNet-snc-3186,MIMAT0015056,hsa-mir-3179,RN7SKP63,106479123,ENSG00000200057
miRNet-snc-3187,MIMAT0015056,hsa-mir-3179,RN7SKP221,106480474,ENSG00000222352
miRNet-snc-3188,MIMAT0015056,hsa-mir-3179,RN7SKP169,106480886,ENSG00000223056
miRNet-snc-3189,MIMAT0015056,hsa-mir-3179,RN7SKP214,106480473,ENSG00000201078
miRNet-snc-3190,MIMAT0015056,hsa-mir-3179,RN7SKP290,106480480,ENSG00000271814
miRNet-snc-3191,MIMAT0015056,hsa-mir-3179,RN7SKP20,106479104,ENSG00000199622
miRNet-snc-3192,MIMAT0015056,hsa-mir-3179,RN7SKP189,106479180,ENSG00000201912
miRNet-snc-3193,MIMAT0018178,hsa-mir-3180,RN7SKP152,106479163,ENSG00000222376
miRNet-snc-3194,MIMAT0018178,hsa-mir-3180,SNORD3B-2,780852,ENSG00000262074
miRNet-snc-3195,MIMAT0015058,hsa-mir-3180-3p,RN7SKP152,106479163,ENSG00000222376
miRNet-snc-3196,MIMAT0015058,hsa-mir-3180-3p,SNORD3B-2,780852,ENSG00000262074
miRNet-snc-3197,MIMAT0015064,hsa-mir-3184-5p,RN7SKP230,106479197,ENSG00000202512
miRNet-snc-3198,MIMAT0015064,hsa-mir-3184-5p,RN7SKP37,106480844,ENSG00000201364
miRNet-snc-3199,MIMAT0015064,hsa-mir-3184-5p,RNU6-132P,106481219,ENSG00000206590
miRNet-snc-3200,MIMAT0015064,hsa-mir-3184-5p,SNORA68,26780,ENSG00000207166
miRNet-snc-3201,MIMAT0015064,hsa-mir-3184-5p,SNORA68B,109616972,ENSG00000201388
miRNet-snc-3202,MIMAT0015064,hsa-mir-3184-5p,RNU6-759P,106479902,ENSG00000252549
miRNet-snc-3203,MIMAT0015064,hsa-mir-3184-5p,SNORD125,100113380,ENSG00000239127
miRNet-snc-3204,MIMAT0015069,hsa-mir-3187-3p,RNA5SP50,106478992,ENSG00000200601
miRNet-snc-3205,MIMAT0015069,hsa-mir-3187-3p,RNA5SP23,100873278,ENSG00000212308
miRNet-snc-3206,MIMAT0015069,hsa-mir-3187-3p,SNORA58B,109617023,ENSG00000201129
miRNet-snc-3207,MIMAT0015069,hsa-mir-3187-3p,RN7SL230P,106479306,ENSG00000264916
miRNet-snc-3208,MIMAT0015069,hsa-mir-3187-3p,RNA5SP77,100873311,ENSG00000202264
miRNet-snc-3209,MIMAT0015069,hsa-mir-3187-3p,RNA5SP82,100873316,ENSG00000252516
miRNet-snc-3210,MIMAT0015069,hsa-mir-3187-3p,RNA5SP85,100873318,ENSG00000202248
miRNet-snc-3211,MIMAT0015069,hsa-mir-3187-3p,RN7SL575P,106479432,ENSG00000242822
miRNet-snc-3212,MIMAT0015069,hsa-mir-3187-3p,RNA5SP119,100873389,ENSG00000199585
miRNet-snc-3213,MIMAT0015069,hsa-mir-3187-3p,RNA5SP121,100873391,ENSG00000252346
miRNet-snc-3214,MIMAT0015069,hsa-mir-3187-3p,RN7SKP45,106479115,ENSG00000200379
miRNet-snc-3215,MIMAT0015069,hsa-mir-3187-3p,RNA5SP152,100873418,ENSG00000202054
miRNet-snc-3216,MIMAT0015069,hsa-mir-3187-3p,SNORD73A,8944,ENSG00000208797
miRNet-snc-3217,MIMAT0015069,hsa-mir-3187-3p,RNA5SP172,106478997,ENSG00000201931
miRNet-snc-3218,MIMAT0015069,hsa-mir-3187-3p,RNA5SP183,100873445,ENSG00000199322
miRNet-snc-3219,MIMAT0015069,hsa-mir-3187-3p,SNORD32B,692092,ENSG00000201330
miRNet-snc-3220,MIMAT0015069,hsa-mir-3187-3p,RNA5SP211,100873471,ENSG00000202386
miRNet-snc-3221,MIMAT0015069,hsa-mir-3187-3p,RN7SL306P,106481006,ENSG00000242241
miRNet-snc-3222,MIMAT0015069,hsa-mir-3187-3p,RNA5SP245,100873501,ENSG00000201109
miRNet-snc-3223,MIMAT0015069,hsa-mir-3187-3p,RNA5SP246,100873502,ENSG00000239021
miRNet-snc-3224,MIMAT0015069,hsa-mir-3187-3p,RNA5SP267,100873520,ENSG00000201763
miRNet-snc-3225,MIMAT0015069,hsa-mir-3187-3p,RN7SKP264,106479213,ENSG00000223012
miRNet-snc-3226,MIMAT0015069,hsa-mir-3187-3p,RNA5SP325,100873591,ENSG00000200626
miRNet-snc-3227,MIMAT0015069,hsa-mir-3187-3p,RNA5SP329,100873595,ENSG00000202147
miRNet-snc-3228,MIMAT0015069,hsa-mir-3187-3p,RNA5SP351,106480764,ENSG00000238965
miRNet-snc-3229,MIMAT0015069,hsa-mir-3187-3p,RN7SKP262,106479212,ENSG00000222950
miRNet-snc-3230,MIMAT0015069,hsa-mir-3187-3p,RNA5SP357,100873616,ENSG00000272435
miRNet-snc-3231,MIMAT0015069,hsa-mir-3187-3p,RN7SKP65,106479124,ENSG00000222210
miRNet-snc-3232,MIMAT0015069,hsa-mir-3187-3p,RNU6-595P,106479829,ENSG00000200814
miRNet-snc-3233,MIMAT0015069,hsa-mir-3187-3p,RNA5SP366,100873625,ENSG00000202324
miRNet-snc-3234,MIMAT0015069,hsa-mir-3187-3p,RNA5SP30,100873362,ENSG00000202422
miRNet-snc-3235,MIMAT0015069,hsa-mir-3187-3p,RNA5SP37,100873369,ENSG00000202290
miRNet-snc-3236,MIMAT0015069,hsa-mir-3187-3p,RNA5SP399,100873652,ENSG00000200873
miRNet-snc-3237,MIMAT0015069,hsa-mir-3187-3p,RNA5SP403,106479012,ENSG00000200468
miRNet-snc-3238,MIMAT0015069,hsa-mir-3187-3p,RNA5SP431,100873681,ENSG00000222244
miRNet-snc-3239,MIMAT0015069,hsa-mir-3187-3p,RNA5SP433,100873683,ENSG00000201361
miRNet-snc-3240,MIMAT0015069,hsa-mir-3187-3p,RNA5SP437,100873686,ENSG00000253058
miRNet-snc-3241,MIMAT0015069,hsa-mir-3187-3p,RNA5SP440,100873688,ENSG00000200115
miRNet-snc-3242,MIMAT0015069,hsa-mir-3187-3p,RNU6-453P,106479766,ENSG00000252628
miRNet-snc-3243,MIMAT0015069,hsa-mir-3187-3p,RNA5SP444,100873690,ENSG00000252653
miRNet-snc-3244,MIMAT0015069,hsa-mir-3187-3p,RNA5SP450,100873695,ENSG00000223138
miRNet-snc-3245,MIMAT0015069,hsa-mir-3187-3p,RNA5SP463,100873707,ENSG00000199900
miRNet-snc-3246,MIMAT0015069,hsa-mir-3187-3p,RNU6-611P,106479836,ENSG00000207003
miRNet-snc-3247,MIMAT0015069,hsa-mir-3187-3p,SNORD86,692201,ENSG00000212498
miRNet-snc-3248,MIMAT0015069,hsa-mir-3187-3p,RN7SKP33,106480843,ENSG00000222874
miRNet-snc-3249,MIMAT0015069,hsa-mir-3187-3p,RNA5SP500,100873551,ENSG00000201356
miRNet-snc-3250,MIMAT0015069,hsa-mir-3187-3p,RNA5SP507,100873558,ENSG00000200473
miRNet-snc-3251,MIMAT0015069,hsa-mir-3187-3p,RNA5SP513,100873564,ENSG00000201518
miRNet-snc-3252,MIMAT0015069,hsa-mir-3187-3p,RNU1-115P,106480188,ENSG00000202199
miRNet-snc-3253,MIMAT0019218,hsa-mir-3194-3p,RN7SKP136,106479155,ENSG00000222859
miRNet-snc-3254,MIMAT0019218,hsa-mir-3194-3p,RN7SL38P,106480932,ENSG00000240481
miRNet-snc-3255,MIMAT0019218,hsa-mir-3194-3p,SNORA21B,109617002,ENSG00000252699
miRNet-snc-3256,MIMAT0015078,hsa-mir-3194-5p,RN7SKP269,106480915,ENSG00000202415
miRNet-snc-3257,MIMAT0015078,hsa-mir-3194-5p,RN7SKP91,106480861,ENSG00000222784
miRNet-snc-3258,MIMAT0015078,hsa-mir-3194-5p,RN7SKP291,106480922,ENSG00000199831
miRNet-snc-3259,MIMAT0015078,hsa-mir-3194-5p,RN7SKP247,106479205,ENSG00000223026
miRNet-snc-3260,MIMAT0015078,hsa-mir-3194-5p,RN7SKP270,106479216,ENSG00000223229
miRNet-snc-3261,MIMAT0015078,hsa-mir-3194-5p,RN7SKP229,106480904,ENSG00000222397
miRNet-snc-3262,MIMAT0015078,hsa-mir-3194-5p,RN7SKP165,106480367,ENSG00000223282
miRNet-snc-3263,MIMAT0015078,hsa-mir-3194-5p,RNU6-999P,106480008,ENSG00000251754
miRNet-snc-3264,MIMAT0015078,hsa-mir-3194-5p,RN7SKP27,106480841,ENSG00000222616
miRNet-snc-3265,MIMAT0015078,hsa-mir-3194-5p,RN7SKP224,106480902,ENSG00000201010
miRNet-snc-3266,MIMAT0015078,hsa-mir-3194-5p,RN7SKP208,106481817,ENSG00000202344
miRNet-snc-3267,MIMAT0015078,hsa-mir-3194-5p,RN7SKP203,106479185,ENSG00000200488
miRNet-snc-3268,MIMAT0015078,hsa-mir-3194-5p,RN7SKP102,106481810,ENSG00000223118
miRNet-snc-3269,MIMAT0015078,hsa-mir-3194-5p,RN7SKP93,106479136,ENSG00000200708
miRNet-snc-3270,MIMAT0015078,hsa-mir-3194-5p,RN7SKP286,106481822,ENSG00000222826
miRNet-snc-3271,MIMAT0015078,hsa-mir-3194-5p,RN7SKP178,106479175,ENSG00000201875
miRNet-snc-3272,MIMAT0015078,hsa-mir-3194-5p,RN7SKP213,106480899,ENSG00000222678
miRNet-snc-3273,MIMAT0015078,hsa-mir-3194-5p,RN7SKP144,106479159,ENSG00000223040
miRNet-snc-3274,MIMAT0015078,hsa-mir-3194-5p,RNY1P12,106480309,ENSG00000201121
miRNet-snc-3275,MIMAT0015078,hsa-mir-3194-5p,RN7SKP25,106480364,ENSG00000199319
miRNet-snc-3276,MIMAT0015078,hsa-mir-3194-5p,RN7SKP222,106479193,ENSG00000222583
miRNet-snc-3277,MIMAT0015078,hsa-mir-3194-5p,RN7SKP113,106480465,ENSG00000200761
miRNet-snc-3278,MIMAT0015078,hsa-mir-3194-5p,RN7SKP170,106479171,ENSG00000199420
miRNet-snc-3279,MIMAT0015078,hsa-mir-3194-5p,RN7SKP199,106479184,ENSG00000222257
miRNet-snc-3280,MIMAT0015078,hsa-mir-3194-5p,RN7SKP30,106479108,ENSG00000223305
miRNet-snc-3281,MIMAT0015078,hsa-mir-3194-5p,RN7SKP28,106479107,ENSG00000201640
miRNet-snc-3282,MIMAT0015078,hsa-mir-3194-5p,RN7SKP137,106479156,ENSG00000223006
miRNet-snc-3283,MIMAT0015078,hsa-mir-3194-5p,RN7SKP237,106479200,ENSG00000201533
miRNet-snc-3284,MIMAT0015078,hsa-mir-3194-5p,RN7SKP188,106479179,ENSG00000222721
miRNet-snc-3285,MIMAT0015078,hsa-mir-3194-5p,RN7SKP79,106480857,ENSG00000200243
miRNet-snc-3286,MIMAT0015078,hsa-mir-3194-5p,RN7SKP133,106481812,ENSG00000201715
miRNet-snc-3287,MIMAT0015078,hsa-mir-3194-5p,RN7SKP207,106480897,ENSG00000223136
miRNet-snc-3288,MIMAT0015078,hsa-mir-3194-5p,RN7SKP230,106479197,ENSG00000202512
miRNet-snc-3289,MIMAT0015078,hsa-mir-3194-5p,RN7SKP89,106479134,ENSG00000222706
miRNet-snc-3290,MIMAT0015078,hsa-mir-3194-5p,VTRNA1-1,56664,ENSG00000199990
miRNet-snc-3291,MIMAT0015078,hsa-mir-3194-5p,VTRNA1-2,56663,ENSG00000202111
miRNet-snc-3292,MIMAT0015078,hsa-mir-3194-5p,VTRNA1-3,56662,ENSG00000202515
miRNet-snc-3293,MIMAT0015078,hsa-mir-3194-5p,RN7SKP246,106479204,ENSG00000201423
miRNet-snc-3294,MIMAT0015078,hsa-mir-3194-5p,RN7SKP145,106480878,ENSG00000200161
miRNet-snc-3295,MIMAT0015078,hsa-mir-3194-5p,RN7SKP232,106480905,ENSG00000222102
miRNet-snc-3296,MIMAT0015078,hsa-mir-3194-5p,RN7SKP148,106480467,ENSG00000222111
miRNet-snc-3297,MIMAT0015078,hsa-mir-3194-5p,RN7SKP204,106480896,ENSG00000202351
miRNet-snc-3298,MIMAT0015078,hsa-mir-3194-5p,RN7SK,125050,ENSG00000283293
miRNet-snc-3299,MIMAT0015078,hsa-mir-3194-5p,RN7SKP163,106479168,ENSG00000200091
miRNet-snc-3300,MIMAT0015078,hsa-mir-3194-5p,RN7SKP211,106479189,ENSG00000200198
miRNet-snc-3301,MIMAT0015078,hsa-mir-3194-5p,RN7SKP245,106480909,ENSG00000200895
miRNet-snc-3302,MIMAT0015078,hsa-mir-3194-5p,RN7SKP268,106479215,ENSG00000223039
miRNet-snc-3303,MIMAT0015078,hsa-mir-3194-5p,RN7SL556P,106481073,ENSG00000265040
miRNet-snc-3304,MIMAT0015078,hsa-mir-3194-5p,RN7SKP228,106479196,ENSG00000222974
miRNet-snc-3305,MIMAT0015078,hsa-mir-3194-5p,SNORA5C,677796,ENSG00000201772
miRNet-snc-3306,MIMAT0015078,hsa-mir-3194-5p,RN7SKP75,106480856,ENSG00000199940
miRNet-snc-3307,MIMAT0015078,hsa-mir-3194-5p,RN7SL478P,106481053,ENSG00000263819
miRNet-snc-3308,MIMAT0015078,hsa-mir-3194-5p,RN7SKP198,106479183,ENSG00000238324
miRNet-snc-3309,MIMAT0015078,hsa-mir-3194-5p,RN7SKP187,106480890,ENSG00000202406
miRNet-snc-3310,MIMAT0015078,hsa-mir-3194-5p,RN7SKP174,106479172,ENSG00000200673
miRNet-snc-3311,MIMAT0015078,hsa-mir-3194-5p,RN7SKP159,106480468,ENSG00000222589
miRNet-snc-3312,MIMAT0015078,hsa-mir-3194-5p,RN7SKP294,106479226,ENSG00000199640
miRNet-snc-3313,MIMAT0015078,hsa-mir-3194-5p,RN7SKP97,106480463,ENSG00000222898
miRNet-snc-3314,MIMAT0015078,hsa-mir-3194-5p,RNY3P14,106480316,ENSG00000207036
miRNet-snc-3315,MIMAT0015078,hsa-mir-3194-5p,RN7SKP249,106480910,ENSG00000202360
miRNet-snc-3316,MIMAT0015078,hsa-mir-3194-5p,RN7SKP226,106480903,ENSG00000201782
miRNet-snc-3317,MIMAT0015078,hsa-mir-3194-5p,RN7SKP120,106480870,ENSG00000222693
miRNet-snc-3318,MIMAT0015078,hsa-mir-3194-5p,RN7SKP171,106480887,ENSG00000201287
miRNet-snc-3319,MIMAT0015078,hsa-mir-3194-5p,RN7SL570P,106479430,ENSG00000241174
